,subj_idx,status,runid,condition,cue,coherence,image_index,stim,response,rt,accuracy,stimulus_side,Sn_vals,med_dists,Outliers
5084,9,outside,2,1,valid,high,31,1,1,0.5721188496927428,1,0,0.073176,0.1776389365222718,False
5085,9,outside,2,1,valid,high,7,0,0,0.5090149072148049,1,1,0.073176,0.12319874606964692,False
5086,9,outside,2,2,invalid,high,27,1,1,0.47026107995952793,1,1,0.073176,0.09387855661225392,False
5087,9,outside,2,4,invalid,low,71,1,1,0.523700452496996,1,0,0.073176,0.13542143561335201,False
5088,9,outside,2,1,valid,high,10,0,0,0.40000388867702,1,0,0.073176,0.058766199864294044,False
5089,9,outside,2,1,valid,high,6,0,0,0.40837957511939704,1,1,0.073176,0.060105078852757066,False
5090,9,outside,2,4,invalid,low,54,0,0,0.531769291771525,1,0,0.073176,0.14320233619128003,False
5091,9,outside,2,4,invalid,low,53,0,0,0.518119968030078,1,1,0.073176,0.13056610345574904,False
5092,9,outside,2,2,invalid,high,23,1,1,0.412242416552544,1,0,0.073176,0.059374788911554954,False
5093,9,outside,2,2,invalid,high,4,0,0,0.361655237615196,1,0,0.073176,0.05856544414746101,False
5094,9,outside,2,1,valid,high,30,1,1,0.33717931139563,1,0,0.073176,0.07259432559294499,False
5095,9,outside,2,4,invalid,low,49,0,0,0.33928190104779804,1,0,0.073176,0.07232073245449994,False
5096,9,outside,2,2,invalid,high,10,0,0,0.40445048437413794,1,1,0.073176,0.059972876295432964,False
5097,9,outside,2,1,valid,high,9,0,0,0.373140586349109,1,0,0.073176,0.04980509222514201,False
5099,9,outside,2,1,valid,high,11,0,0,0.341237688812726,1,0,0.073176,0.07064352866927898,False
5100,9,outside,2,4,invalid,low,57,1,1,0.36023758245209997,1,0,0.073176,0.059983099310557064,False
5101,9,outside,2,3,valid,low,52,0,0,0.4502634584468979,1,0,0.073176,0.0782982052505759,False
5102,9,outside,2,1,valid,high,4,0,0,0.3914936162136661,1,1,0.073176,0.05358370388330613,False
5104,9,outside,2,2,invalid,high,15,0,0,0.5592315323638101,1,0,0.073176,0.16614426043906805,False
5106,9,outside,2,2,invalid,high,28,1,1,0.388279016883644,1,0,0.073176,0.05228724455719197,False
5107,9,outside,2,3,valid,low,53,0,0,0.338385286223456,1,1,0.073176,0.07250263692276299,False
5108,9,outside,2,3,valid,low,54,0,0,0.37864686004377296,1,1,0.073176,0.053181722225418115,False
5110,9,outside,2,2,invalid,high,29,1,1,0.49726288186229795,1,1,0.073176,0.11380888387248,False
5111,9,outside,2,2,invalid,high,11,0,0,0.33790991233035994,1,1,0.073176,0.07212068331682608,False
5112,9,outside,2,1,valid,high,35,1,1,0.38308030937787396,1,1,0.073176,0.052304560736047,False
5113,9,outside,2,3,valid,low,66,1,1,0.490699903280074,1,1,0.073176,0.11027978690526608,False
5114,9,outside,2,3,valid,low,43,0,0,0.49931428926811405,1,1,0.073176,0.11584129324001008,False
5115,9,outside,2,2,invalid,high,20,1,1,0.33266173678021005,1,0,0.073176,0.07711190020836495,False
5116,9,outside,2,2,invalid,high,21,1,1,0.38755386457432894,1,1,0.073176,0.052488632214589936,False
5117,9,outside,2,3,valid,low,65,1,1,0.33864478011128096,1,0,0.073176,0.07276213081058797,False
5118,9,outside,2,2,invalid,high,34,1,1,0.36693607754932595,1,1,0.073176,0.05328460421333109,False
5120,9,outside,2,4,invalid,low,66,1,1,0.42183459192892797,1,1,0.073176,0.06487698982073203,False
5122,9,outside,2,3,valid,low,63,1,1,0.418779744300991,1,1,0.073176,0.06283298159905804,False
5124,9,outside,2,1,valid,high,17,0,0,0.36177754059281103,1,1,0.073176,0.058443141169846,False
5125,9,outside,2,3,valid,low,37,0,0,0.41188121748200496,1,1,0.073176,0.05973598798209401,False
5126,9,outside,2,2,invalid,high,25,1,1,0.411602633502298,1,1,0.073176,0.06001457196180099,False
5127,9,outside,2,4,invalid,low,60,1,1,0.5091667820452129,1,0,0.073176,0.12335062090005494,False
5128,9,outside,2,4,invalid,low,56,1,1,0.398003845137282,1,0,0.073176,0.05684768915398297,False
5129,9,outside,2,3,valid,low,47,0,0,0.611071765734778,1,0,0.073176,0.21221413594867095,False
5130,9,outside,2,1,valid,high,28,1,1,0.265882649300693,1,0,0.073176,0.14249692581870405,False
5131,9,outside,2,2,invalid,high,14,0,0,0.39582702978441403,1,1,0.073176,0.056656691202988,False
5132,9,outside,2,1,valid,high,2,0,0,0.597426039576931,1,1,0.073176,0.2010228139406539,False
5133,9,outside,2,2,invalid,high,17,0,0,0.36034843336437894,1,1,0.073176,0.059872248398278094,False
5134,9,outside,2,4,invalid,low,55,1,1,0.459447273044134,1,1,0.073176,0.086306686695025,False
5135,9,outside,2,4,invalid,low,70,1,1,0.410030595647186,1,0,0.073176,0.06010865902135304,False
5136,9,outside,2,2,invalid,high,24,1,1,0.24956231243140803,1,0,0.073176,0.158817262687989,False
5137,9,outside,2,2,invalid,high,32,1,1,0.280416837246776,1,0,0.073176,0.12796273787262102,False
5138,9,outside,2,4,invalid,low,44,0,0,0.523951997362929,1,0,0.073176,0.13567298047928494,False
5139,9,outside,2,3,valid,low,72,1,1,0.552557964104381,1,0,0.073176,0.16070592289088398,False
5141,9,outside,2,1,valid,high,14,0,0,0.477446246761247,1,1,0.073176,0.09837926288037191,False
5498,10,outside,1,1,valid,high,11,0,0,0.327164166070588,1,1,0.065143,0.07928554315037697,False
5499,10,outside,1,3,valid,low,56,1,1,0.302157648888169,1,0,0.065143,0.06486486083031198,False
5500,10,outside,1,2,invalid,high,20,1,1,0.263071666614792,1,0,0.065143,0.05461940724626407,False
5502,10,outside,1,4,invalid,low,62,1,1,0.25988746260298995,1,0,0.065143,0.05317575244913508,False
5503,10,outside,1,2,invalid,high,24,1,1,0.210758737365893,1,0,0.065143,0.05992131114913901,False
5504,10,outside,1,2,invalid,high,19,1,1,0.36118274109782106,1,1,0.065143,0.10961585569901905,False
5505,10,outside,1,4,invalid,low,45,0,1,0.434802301352818,0,1,0.065143,0.18004493733479898,False
5506,10,outside,1,2,invalid,high,18,0,0,0.276230548281774,1,0,0.065143,0.054566876691068966,False
5507,10,outside,1,3,valid,low,50,0,0,0.271820623853216,1,0,0.065143,0.05534354221737203,False
5508,10,outside,1,1,valid,high,22,1,1,0.27873035733171003,1,1,0.065143,0.054755303996216975,False
5510,10,outside,1,3,valid,low,61,1,1,0.26572459648582497,1,1,0.065143,0.05496585911993196,False
5511,10,outside,1,3,valid,low,72,1,1,0.29007502410200897,1,0,0.065143,0.055928078370357015,False
5512,10,outside,1,1,valid,high,13,0,0,0.259297898305078,1,1,0.065143,0.05376531674704704,False
5515,10,outside,1,4,invalid,low,51,0,0,0.233431774840597,1,1,0.065143,0.05725897931904403,False
5516,10,outside,1,2,invalid,high,15,0,0,0.23598278090497601,1,1,0.065143,0.055769979163415,False
5517,10,outside,1,4,invalid,low,38,0,0,0.22085783237446302,1,1,0.065143,0.05953519888043901,False
5518,10,outside,1,1,valid,high,12,0,0,0.291211738143375,1,0,0.065143,0.05706479241172302,False
5519,10,outside,1,3,valid,low,66,1,0,0.28863188431040504,0,0,0.065143,0.05520010946980805,False
5520,10,outside,1,1,valid,high,28,1,1,0.26700174280830397,1,1,0.065143,0.05406560721502296,False
5521,10,outside,1,4,invalid,low,39,0,0,0.39851534629138996,1,1,0.065143,0.14496449821177798,False
5523,10,outside,1,2,invalid,high,3,0,0,0.277644967190156,1,1,0.065143,0.05498965635223402,False
5524,10,outside,1,2,invalid,high,9,0,0,0.29620050380970003,1,0,0.065143,0.060974382833137025,False
5525,10,outside,1,2,invalid,high,22,1,1,0.3210673500233269,1,1,0.065143,0.0739882145855969,False
5527,10,outside,1,2,invalid,high,16,0,0,0.356429962369816,1,1,0.065143,0.10681908256879102,False
5528,10,outside,1,3,valid,low,53,0,0,0.342418435702029,1,1,0.065143,0.092883612501964,False
5529,10,outside,1,4,invalid,low,61,1,1,0.359286237288131,1,1,0.065143,0.10771935188932902,False
5531,10,outside,1,3,valid,low,48,0,0,0.32735761156897103,1,0,0.065143,0.07947898864875999,False
5532,10,outside,1,2,invalid,high,25,1,1,0.279769849790114,1,1,0.065143,0.055492943554668994,False
5533,10,outside,1,1,valid,high,31,1,1,0.214563142279587,1,1,0.065143,0.05999242170736302,False
5534,10,outside,1,1,valid,high,7,0,0,0.34151989301818697,1,0,0.065143,0.09324194184415499,False
5535,10,outside,1,4,invalid,low,66,1,1,0.253469484683535,1,1,0.065143,0.05300414616698393,False
5537,10,outside,1,3,valid,low,47,0,0,0.28596871404136,1,1,0.065143,0.05484619623700804,False
5538,10,outside,1,3,valid,low,65,1,1,0.303648621987236,1,1,0.065143,0.06498404105116207,False
5539,10,outside,1,1,valid,high,24,1,1,0.376913960503771,1,0,0.065143,0.12415077717304301,False
5540,10,outside,1,4,invalid,low,55,1,1,0.24787862292021104,1,1,0.065143,0.055480337117046,False
5541,10,outside,1,4,invalid,low,41,0,0,0.339973150054448,1,0,0.065143,0.09169519888041602,False
5542,10,outside,1,2,invalid,high,33,1,1,0.22218560348312602,1,1,0.065143,0.060083112424195034,False
5543,10,outside,1,3,valid,low,52,0,0,0.32467025345982803,1,0,0.065143,0.07679163053961699,False
5545,10,outside,1,2,invalid,high,29,1,1,0.291752760068391,1,1,0.065143,0.05704537396985698,False
5546,10,outside,1,4,invalid,low,43,0,0,0.377218599906712,1,0,0.065143,0.12445541657598402,False
5547,10,outside,1,1,valid,high,4,0,0,0.23022936899394603,1,0,0.065143,0.05957925796917604,False
5549,10,outside,1,4,invalid,low,37,0,1,0.24800065184263104,0,1,0.065143,0.055424213963646995,False
5551,10,outside,1,3,valid,low,57,1,1,0.208205283159714,1,1,0.065143,0.06126714974345701,False
5552,10,outside,1,4,invalid,low,47,0,0,0.37235038034521,1,1,0.065143,0.120783494946408,False
5553,10,outside,1,1,valid,high,21,1,1,0.297790524646246,1,1,0.065143,0.062351509874077005,False
5554,10,outside,1,4,invalid,low,50,0,0,0.30503284714660606,1,1,0.065143,0.0663682662105321,False
5555,10,outside,1,3,valid,low,42,0,0,0.40022423635520005,1,1,0.065143,0.14667338827558807,False
5556,10,outside,1,4,invalid,low,72,1,1,0.255915914787749,1,0,0.065143,0.053114909656471004,False
5557,10,outside,1,3,valid,low,40,0,0,0.23261708847769602,1,1,0.065143,0.05783801461677701,False
5558,10,outside,1,3,valid,low,49,0,0,0.23518363178351398,1,1,0.065143,0.056565981029336965,False
5559,10,outside,1,4,invalid,low,63,1,1,0.322659281604729,1,1,0.065143,0.07558014616699898,False
5560,10,outside,1,3,valid,low,70,1,1,0.39433519390451,1,0,0.065143,0.14078434582489802,False
5561,10,outside,1,4,invalid,low,52,0,1,0.356266344891935,0,0,0.065143,0.10665546509091,False
5562,10,outside,1,1,valid,high,2,0,0,0.252763183330728,1,1,0.065143,0.052877716062824015,False
5563,10,outside,1,1,valid,high,30,1,1,0.23510571668481398,1,1,0.065143,0.05648806593063696,False
5564,10,outside,1,3,valid,low,38,0,0,0.29111694728658194,1,1,0.065143,0.05697000155492998,False
5565,10,outside,1,1,valid,high,16,0,0,0.319642996734558,1,1,0.065143,0.07412351173997,False
5566,10,outside,1,4,invalid,low,65,1,1,0.260674184419258,1,0,0.065143,0.052715021613949004,False
5567,10,outside,1,4,invalid,low,64,1,1,0.23000051500542898,1,1,0.065143,0.059350403980658994,False
5568,10,outside,1,2,invalid,high,6,0,0,0.333485661327927,1,0,0.065143,0.08560703840771597,False
5569,10,outside,1,1,valid,high,1,0,0,0.23204490001557998,1,0,0.065143,0.05841020307889305,False
5570,10,outside,1,2,invalid,high,2,0,0,0.23414694573165196,1,1,0.065143,0.05697000155492998,False
5571,10,outside,1,1,valid,high,25,1,1,0.253903333229687,1,0,0.065143,0.053150285803098996,False
5572,10,outside,1,4,invalid,low,70,1,1,0.215275397294363,1,0,0.065143,0.060329110869134006,False
5573,10,outside,1,2,invalid,high,17,0,0,0.299430637847877,1,0,0.065143,0.06335195397298299,False
5574,10,outside,1,2,invalid,high,11,0,0,0.288368480174086,1,1,0.065143,0.054936705333489017,False
5577,10,outside,1,1,valid,high,20,1,1,0.207394390919035,1,1,0.065143,0.06207804198413602,False
5581,10,outside,1,1,valid,high,33,1,1,0.286962580003092,1,0,0.065143,0.05455731301509498,False
5582,10,outside,1,2,invalid,high,13,0,0,0.26322306079930496,1,0,0.065143,0.054468013061751086,False
5584,10,outside,1,1,valid,high,19,1,1,0.256857787591343,1,0,0.065143,0.054056782460064984,False
5585,10,outside,1,3,valid,low,41,0,0,0.269472432903171,1,1,0.065143,0.05441883128594305,False
5586,10,outside,1,3,valid,low,62,1,1,0.24657173565538001,1,1,0.065143,0.05623061296842102,False
5589,10,outside,1,2,invalid,high,1,0,0,0.251566885398802,1,0,0.065143,0.05346596174780405,False
5590,10,outside,1,4,invalid,low,40,0,0,0.28221110496031104,1,0,0.065143,0.05541421240866404,False
5591,10,outside,1,1,valid,high,5,0,0,0.22376716529311103,1,0,0.065143,0.059722312548615986,False
5593,10,outside,1,2,invalid,high,36,1,1,0.25837786720580896,1,1,0.065143,0.05468534784631607,False
5594,10,outside,1,2,invalid,high,12,0,0,0.26419678930176393,1,1,0.065143,0.05376805846685795,False
5595,10,outside,1,4,invalid,low,44,0,0,0.301479441455399,1,0,0.065143,0.06418665339754201,False
5596,10,outside,1,1,valid,high,36,1,1,0.30342486580627803,1,1,0.065143,0.06476028487020408,False
5597,10,outside,1,4,invalid,low,42,0,0,0.332170446897862,1,1,0.065143,0.08429182397765098,False
5598,10,outside,1,1,valid,high,9,0,0,0.365533507075156,1,1,0.065143,0.11396662167635396,False
5599,10,outside,1,4,invalid,low,60,1,1,0.344573427460773,1,1,0.065143,0.09503860426070801,False
5600,10,outside,1,4,invalid,low,67,1,1,0.385398560721455,1,0,0.065143,0.132635377390727,False
5601,10,outside,1,4,invalid,low,56,1,1,0.333484253148868,1,0,0.065143,0.08560563022865694,False
5602,10,outside,1,1,valid,high,6,0,0,0.24095476784327696,1,0,0.065143,0.05599757176173592,False
5603,10,outside,1,4,invalid,low,46,0,0,0.226941424972779,1,0,0.065143,0.06142705520130701,False
5604,10,outside,1,2,invalid,high,26,1,1,0.27045688446594296,1,1,0.065143,0.054816920541156,False
5605,10,outside,1,1,valid,high,23,1,1,0.325549365261963,1,0,0.065143,0.07767074234175195,False
5606,10,outside,1,3,valid,low,54,0,0,0.31769107386105605,1,0,0.065143,0.07218475260458504,False
5607,10,outside,1,3,valid,low,39,0,0,0.262371435857631,1,1,0.065143,0.05406562463076603,False
5609,10,outside,1,4,invalid,low,58,1,1,0.33564531301510697,1,1,0.065143,0.08776669009489593,False
5610,10,outside,1,3,valid,low,51,0,0,0.31612521349711603,1,0,0.065143,0.07061889224064502,False
5611,10,outside,1,2,invalid,high,14,0,0,0.295289103405366,1,1,0.065143,0.06018338672055204,False
5612,10,outside,1,1,valid,high,26,1,1,0.23652553444253502,1,1,0.065143,0.05607898740470302,False
5613,10,outside,1,3,valid,low,71,1,1,0.336228463380507,1,1,0.065143,0.08834984046029595,False
5614,10,outside,1,1,valid,high,18,0,0,0.245506321256471,1,0,0.065143,0.05636797512056499,False
5615,10,outside,1,1,valid,high,32,1,1,0.30362227958335103,1,0,0.065143,0.06495769864727707,False
5616,10,outside,1,2,invalid,high,10,0,0,0.292946654641582,1,0,0.065143,0.05809864717775698,False
5617,10,outside,1,4,invalid,low,68,1,1,0.313198835639923,1,1,0.065143,0.068491141035565,False
5618,10,outside,1,3,valid,low,67,1,1,0.42715095506139295,1,0,0.065143,0.17239359104337393,False
5619,10,outside,1,1,valid,high,34,1,1,0.283489477841727,1,1,0.065143,0.05583443943407901,False
5622,10,outside,1,2,invalid,high,30,1,1,0.30377153910740196,1,0,0.065143,0.065106958171328,False
5623,10,outside,1,4,invalid,low,59,1,1,0.26444706453116895,1,0,0.065143,0.054018333696262966,False
5625,10,outside,1,2,invalid,high,28,1,1,0.367236901259503,1,0,0.065143,0.11567001586070097,False
5626,10,outside,1,2,invalid,high,5,0,0,0.30384455294665697,1,0,0.065143,0.06517997201058301,False
5627,10,outside,1,2,invalid,high,32,1,1,0.29013350831917306,1,1,0.065143,0.055986562587521105,False
5628,10,outside,1,2,invalid,high,4,0,0,0.33527019996893204,1,0,0.065143,0.087391577048721,False
5629,10,outside,1,3,valid,low,58,1,1,0.28582605255792304,1,0,0.065143,0.054988857720444984,False
5631,10,outside,1,1,valid,high,3,0,0,0.27066521785104697,1,0,0.065143,0.05488414741091602,False
5632,10,outside,1,1,valid,high,10,0,0,0.22310991385484197,1,0,0.065143,0.05994073954275303,False
5633,10,outside,1,2,invalid,high,8,0,0,0.287209207899195,1,0,0.065143,0.054592119421499,False
5634,10,outside,1,2,invalid,high,31,1,1,0.28030272617013496,1,0,0.065143,0.05505673643290296,False
5635,10,outside,1,1,valid,high,14,0,0,0.221984263722561,1,1,0.065143,0.060226841237750045,False
5636,10,outside,1,3,valid,low,43,0,0,0.237292788057857,1,1,0.065143,0.05660142932674703,False
5637,10,outside,1,3,valid,low,37,0,0,0.22419136059704697,1,0,0.065143,0.059612146166955954,False
5639,10,outside,1,3,valid,low,59,1,1,0.294079736277467,1,1,0.065143,0.05923172881364197,False
5641,10,outside,1,4,invalid,low,48,0,0,0.333396134971281,1,0,0.065143,0.08551751205106997,False
5642,10,outside,2,2,invalid,high,18,0,0,0.32200594371011,1,1,0.065143,0.07492680827237996,False
5643,10,outside,2,1,valid,high,7,0,0,0.348798134038248,1,0,0.065143,0.09926331083818299,False
5644,10,outside,2,1,valid,high,15,0,0,0.261802917120235,1,1,0.065143,0.053597633960521,False
5645,10,outside,2,1,valid,high,3,0,0,0.276430059399786,1,0,0.065143,0.05444579567722499,False
5650,10,outside,2,3,valid,low,52,0,0,0.24302109656355197,1,0,0.065143,0.05618670066860504,False
5651,10,outside,2,3,valid,low,49,0,0,0.21675341564298398,1,1,0.065143,0.060586213030660974,False
5655,10,outside,2,3,valid,low,68,1,1,0.34559219779203004,1,0,0.065143,0.09605737459196503,False
5658,10,outside,2,3,valid,low,63,1,1,0.21042873083490599,1,1,0.065143,0.06002815363103697,False
5660,10,outside,2,2,invalid,high,12,0,0,0.24245245094073198,1,1,0.065143,0.05631381495879895,False
5661,10,outside,2,4,invalid,low,57,1,1,0.32847644223295397,1,0,0.065143,0.08059781931274293,False
5662,10,outside,2,3,valid,low,50,0,0,0.254757364018019,1,0,0.065143,0.05229625501476698,False
5664,10,outside,2,2,invalid,high,36,1,1,0.264496161716693,1,0,0.065143,0.054067430881787004,False
5666,10,outside,2,4,invalid,low,55,1,1,0.21575437723527105,1,1,0.065143,0.059949915098741036,False
5668,10,outside,2,3,valid,low,40,0,0,0.27256343585759196,1,1,0.065143,0.055619104960328986,False
5670,10,outside,2,4,invalid,low,62,1,1,0.235439014772169,1,0,0.065143,0.05631374529622202,False
5671,10,outside,2,2,invalid,high,16,0,0,0.29408900637531604,1,0,0.065143,0.05924099891149104,False
5672,10,outside,2,2,invalid,high,10,0,0,0.283050653397595,1,1,0.065143,0.056109228424816,False
5674,10,outside,2,1,valid,high,12,0,0,0.307053619032786,1,0,0.065143,0.067501278183727,False
5675,10,outside,2,1,valid,high,6,0,0,0.214568812315406,1,1,0.065143,0.05999809174318202,False
5676,10,outside,2,2,invalid,high,2,0,0,0.262638290779023,1,0,0.065143,0.05433247955215803,False
5677,10,outside,2,4,invalid,low,70,1,1,0.379014595552803,1,0,0.065143,0.12625141222207498,False
5678,10,outside,2,4,invalid,low,53,0,0,0.219490234178238,1,1,0.065143,0.060279615611876,False
5679,10,outside,2,2,invalid,high,11,0,0,0.271672921785125,1,0,0.065143,0.05549124428546304,False
5680,10,outside,2,3,valid,low,46,0,0,0.21694433089726298,1,1,0.065143,0.060700636292893045,False
5681,10,outside,2,4,invalid,low,49,0,0,0.30283309967353494,1,0,0.065143,0.06440380158596803,False
5682,10,outside,2,3,valid,low,71,1,0,0.393766508474528,0,0,0.065143,0.140215660394916,False
5683,10,outside,2,3,valid,low,45,0,0,0.23361797791949399,1,0,0.065143,0.05707277624014703,False
5684,10,outside,2,4,invalid,low,44,0,0,0.26759707914789005,1,1,0.065143,0.053470270875436876,False
5685,10,outside,2,3,valid,low,69,1,1,0.337746711864384,1,1,0.065143,0.089468760690352,False
5686,10,outside,2,1,valid,high,17,0,0,0.3172295717618,1,0,0.065143,0.07172325050532899,False
5687,10,outside,2,4,invalid,low,59,1,1,0.25668451687135996,1,1,0.065143,0.05388351174008196,False
5688,10,outside,2,1,valid,high,30,1,1,0.235906343647912,1,1,0.065143,0.05584641642047902,False
5689,10,outside,2,3,valid,low,62,1,1,0.224276906235445,1,1,0.065143,0.059697691805353975,False
5690,10,outside,2,1,valid,high,36,1,1,0.21591859182081,1,0,0.065143,0.06011412968427998,False
5691,10,outside,2,2,invalid,high,20,1,1,0.27112939698327,1,1,0.065143,0.05521080516245999,False
5692,10,outside,2,3,valid,low,41,0,0,0.330797424972843,1,1,0.065143,0.08291880205263194,False
5693,10,outside,2,1,valid,high,2,0,0,0.33026164764419297,1,0,0.065143,0.08238302472398193,False
