"subj_idx","status","runid","condition","cue","coherence","image_index","stim","response","rt","accuracy","stimulus_side"
"002","inside","02",2,"invalid","high",15,0,0,0.490807422302623,1,0
"002","inside","02",4,"invalid","low",49,0,0,0.656642253970631,1,0
"002","inside","02",1,"valid","high",23,1,1,0.738689337208825,1,1
"002","inside","02",1,"valid","high",33,1,1,0.633820841455645,1,1
"002","inside","02",1,"valid","high",22,1,1,0.672555925431425,1,1
"002","inside","02",2,"invalid","high",16,0,0,0.555383308746286,1,1
"002","inside","02",1,"valid","high",21,1,1,0.464332999654516,1,0
"002","inside","02",3,"valid","low",40,0,0,0.632295180098708,1,0
"002","inside","02",1,"valid","high",6,0,0,0.826006043975212,1,0
"002","inside","02",3,"valid","low",41,0,1,0.422499129801054,0,1
"002","inside","02",3,"valid","low",55,1,1,0.535658744138573,1,1
"002","inside","02",3,"valid","low",43,0,1,0.570362424849236,0,0
"002","inside","02",2,"invalid","high",1,0,0,0.632066890289934,1,1
"002","inside","02",3,"valid","low",48,0,0,0.751307803984218,1,0
"002","inside","02",3,"valid","low",68,1,0,0.639913406274218,0,1
"002","inside","02",4,"invalid","low",46,0,0,0.598099547192078,1,1
"002","inside","02",1,"valid","high",10,0,0,0.551268240810714,1,1
"002","inside","02",4,"invalid","low",65,1,1,0.65013334474861,1,0
"002","inside","02",4,"invalid","low",39,0,0,0.568660521709717,1,1
"002","inside","02",3,"valid","low",52,0,0,0.699383575689581,1,0
"002","inside","02",4,"invalid","low",51,0,0,0.777133895318684,1,1
"002","inside","02",4,"invalid","low",59,1,1,0.81432331975202,1,0
"002","inside","02",1,"valid","high",9,0,0,0.717969925888156,1,1
"002","inside","02",3,"valid","low",54,0,0,0.575780323492836,1,0
"002","inside","02",4,"invalid","low",42,0,0,0.893105692734707,1,0
"002","inside","02",3,"valid","low",72,1,0,0.667971738290589,0,1
"002","inside","02",3,"valid","low",46,0,0,0.493015676753203,1,1
"002","inside","02",4,"invalid","low",72,1,1,0.681205978995877,1,1
"002","inside","02",3,"valid","low",60,1,0,2.86834440853977,0,1
"002","inside","02",1,"valid","high",3,0,0,0.693615064423511,1,1
"002","inside","03",1,"valid","high",7,0,0,0.914873453808923,1,1
"002","inside","03",2,"invalid","high",7,0,0,0.555626946898201,1,1
"002","inside","03",3,"valid","low",45,0,1,0.699731598496783,0,1
"002","inside","03",1,"valid","high",25,1,1,0.68467924196375,1,0
"002","inside","03",4,"invalid","low",49,0,0,0.682061873108523,1,1
"002","inside","03",2,"invalid","high",34,1,1,0.640371784829995,1,1
"002","inside","03",2,"invalid","high",32,1,1,0.545083683695793,1,0
"002","inside","03",1,"valid","high",29,1,1,1.60947846835597,1,1
"002","inside","03",3,"valid","low",72,1,0,0.696515729439398,0,1
"002","inside","03",3,"valid","low",70,1,1,0.648407614314237,1,0
"002","inside","03",3,"valid","low",52,0,0,0.674121053663839,1,1
"002","inside","03",4,"invalid","low",66,1,1,0.808723909836772,1,1
"002","inside","03",3,"valid","low",46,0,1,0.984910385018338,0,0
"002","inside","03",3,"valid","low",42,0,1,1.04087904585413,0,1
"002","inside","03",4,"invalid","low",72,1,0,1.13623494611375,0,1
"002","inside","03",4,"invalid","low",39,0,0,0.88844374703649,1,1
"002","inside","03",3,"valid","low",38,0,0,0.718563502280176,1,0
"002","inside","03",3,"valid","low",37,0,0,0.527656680892051,1,0
"002","inside","03",4,"invalid","low",53,0,0,0.64509013481802,1,0
"002","inside","03",2,"invalid","high",18,0,0,0.862618320132697,1,1
"002","inside","03",3,"valid","low",63,1,1,0.677335011678679,1,0
"002","inside","03",4,"invalid","low",52,0,0,0.750667436469485,1,1
"002","inside","03",4,"invalid","low",41,0,0,0.583638398517451,1,0
"002","inside","03",2,"invalid","high",10,0,0,0.750928465429297,1,0
"002","inside","03",3,"valid","low",65,1,1,0.601871394367663,1,0
"002","inside","03",2,"invalid","high",33,1,1,0.739989634592803,1,0
"002","inside","03",4,"invalid","low",37,0,1,0.605323089103877,0,0
"002","inside","03",1,"valid","high",2,0,0,0.724768074849635,1,0
"002","inside","03",1,"valid","high",15,0,0,0.49434059757732,1,1
"002","inside","03",3,"valid","low",68,1,0,0.65461639152818,0,1
"002","inside","03",2,"invalid","high",8,0,1,0.499971392903717,0,0
"002","inside","03",4,"invalid","low",56,1,1,0.540677056953882,1,0
"002","inside","03",1,"valid","high",20,1,1,0.555351953191348,1,0
"002","inside","03",1,"valid","high",17,0,0,0.651881267745011,1,1
"002","inside","03",3,"valid","low",60,1,1,0.770346969377897,1,0
"002","inside","03",2,"invalid","high",26,1,1,0.578169519326821,1,1
"002","inside","03",4,"invalid","low",70,1,1,0.611338930355032,1,0
"002","inside","03",4,"invalid","low",62,1,1,0.625592267434513,1,0
"002","inside","03",2,"invalid","high",29,1,1,0.563203843159499,1,1
"002","inside","03",2,"invalid","high",4,0,0,0.712705661122982,1,1
"002","inside","03",2,"invalid","high",11,0,0,0.626224315226864,1,0
"002","inside","03",3,"valid","low",39,0,0,0.576464098218821,1,1
"002","inside","03",2,"invalid","high",25,1,1,0.931753439524982,1,1
"002","inside","03",1,"valid","high",28,1,1,0.409397377694859,1,1
"002","inside","03",1,"valid","high",19,1,1,0.463211354735449,1,1
"002","inside","03",1,"valid","high",10,0,0,0.930058542468032,1,1
"002","inside","03",2,"invalid","high",30,1,1,4.11306127453554,1,0
"002","inside","03",3,"valid","low",51,0,0,0.633243377062627,1,1
"002","inside","03",1,"valid","high",18,0,0,0.609243163976771,1,1
"002","inside","03",2,"invalid","high",3,0,0,0.608077131299524,1,0
"002","inside","03",3,"valid","low",56,1,0,1.06219842497785,0,1
"002","inside","03",1,"valid","high",34,1,1,0.415930290710094,1,0
"002","inside","03",3,"valid","low",61,1,1,0.57488720459196,1,0
"002","inside","03",1,"valid","high",27,1,1,0.637893353061372,1,0
"002","inside","03",4,"invalid","low",42,0,0,0.825259550529154,1,1
"002","inside","03",4,"invalid","low",44,0,0,0.604932863256181,1,1
"002","inside","03",1,"valid","high",4,0,0,0.613365360050921,1,0
"002","inside","03",2,"invalid","high",5,0,0,0.835542334463298,1,0
"002","inside","03",1,"valid","high",3,0,0,0.551678430012544,1,0
"002","inside","03",1,"valid","high",6,0,0,0.538888032934665,1,0
"002","inside","03",4,"invalid","low",59,1,1,0.540211105354956,1,0
"002","inside","03",1,"valid","high",26,1,1,0.437140244580405,1,0
"002","inside","03",2,"invalid","high",15,0,0,0.577796418222533,1,1
"002","inside","03",4,"invalid","low",38,0,0,0.743545651932436,1,1
"002","inside","03",4,"invalid","low",71,1,1,0.734807076622928,1,1
"002","inside","03",3,"valid","low",48,0,0,0.515892986014933,1,1
"002","inside","03",1,"valid","high",30,1,1,0.74310782886414,1,1
"002","inside","03",3,"valid","low",71,1,1,0.651173457028563,1,0
"002","inside","03",2,"invalid","high",21,1,1,0.603822590927393,1,1
"002","inside","03",2,"invalid","high",23,1,1,0.418899105506625,1,0
"002","inside","04",3,"valid","low",47,0,0,0.621829083027478,1,1
"002","inside","04",3,"valid","low",72,1,1,0.56045695895773,1,1
"002","inside","04",4,"invalid","low",51,0,0,0.688760795092094,1,1
"002","inside","04",1,"valid","high",5,0,0,0.568231787288823,1,1
"002","inside","04",2,"invalid","high",6,0,0,0.584355071331174,1,1
"002","inside","04",3,"valid","low",71,1,1,0.47952243725922,1,0
"002","inside","04",1,"valid","high",11,0,0,0.601004314700276,1,1
"002","inside","04",2,"invalid","high",16,0,0,0.544638740392202,1,1
"002","inside","04",3,"valid","low",42,0,1,0.822330355982558,0,1
"002","inside","04",4,"invalid","low",61,1,1,1.30194809451859,1,0
"002","inside","04",3,"valid","low",53,0,0,0.649826840940932,1,1
"002","inside","04",2,"invalid","high",33,1,1,0.512779648232481,1,0
"002","inside","04",1,"valid","high",25,1,1,0.646779446561595,1,0
"002","inside","04",2,"invalid","high",17,0,0,0.557893160756976,1,0
"002","inside","04",4,"invalid","low",55,1,1,0.5830506214038,1,0
"002","inside","04",4,"invalid","low",37,0,0,0.588012450606584,1,1
"002","inside","04",2,"invalid","high",18,0,0,0.566909986360315,1,0
"002","inside","04",2,"invalid","high",8,0,0,0.628181803679581,1,1
"002","inside","04",4,"invalid","low",48,0,0,0.700736769638752,1,1
"002","inside","04",1,"valid","high",4,0,0,0.573626751667234,1,1
"002","inside","04",3,"valid","low",44,0,0,0.483619353365611,1,1
"002","inside","04",1,"valid","high",3,0,0,0.484240212676013,1,1
"002","inside","04",1,"valid","high",2,0,0,0.667977077442629,1,0
"002","inside","04",3,"valid","low",41,0,0,0.55809629733676,1,0
"002","inside","04",3,"valid","low",57,1,1,0.475959859327759,1,0
"002","inside","04",4,"invalid","low",45,0,0,0.763217208455444,1,1
"002","inside","04",3,"valid","low",64,1,1,0.41937633281259,1,0
"002","inside","04",1,"valid","high",10,0,0,0.68402246916412,1,0
"002","inside","04",1,"valid","high",36,1,1,0.692017026103258,1,1
"002","inside","04",3,"valid","low",65,1,1,0.46716144898528,1,0
"002","inside","04",3,"valid","low",54,0,0,0.664653811254993,1,1
"002","inside","04",1,"valid","high",1,0,0,0.601752868173662,1,0
"002","inside","04",4,"invalid","low",40,0,0,0.578808971274611,1,1
"002","inside","04",2,"invalid","high",12,0,0,0.538649032331705,1,0
"002","inside","04",1,"valid","high",29,1,1,0.475820208051573,1,1
"002","inside","04",4,"invalid","low",57,1,1,0.664324704519004,1,1
"002","inside","04",2,"invalid","high",32,1,1,0.618948167693816,1,1
"002","inside","04",2,"invalid","high",14,0,0,0.547901556874876,1,1
"002","inside","04",4,"invalid","low",59,1,1,0.664278139653106,1,0
"002","inside","04",2,"invalid","high",29,1,1,0.474274600317131,1,0
"002","inside","04",1,"valid","high",21,1,1,0.591708915368599,1,1
"002","inside","04",2,"invalid","high",26,1,1,0.44179511189941,1,0
"002","inside","04",2,"invalid","high",22,1,1,0.402104080832032,1,1
"002","inside","04",4,"invalid","low",56,1,1,0.509606057146812,1,0
"002","inside","04",1,"valid","high",30,1,1,0.476819527522821,1,0
"002","inside","04",2,"invalid","high",25,1,1,0.577934770786214,1,0
"002","inside","04",2,"invalid","high",19,1,1,0.505284137967465,1,0
"002","inside","04",4,"invalid","low",42,0,1,0.475635633960337,0,1
"002","inside","04",3,"valid","low",46,0,0,0.665587903853975,1,0
"002","inside","04",3,"valid","low",60,1,1,0.44562381880678,1,0
"002","inside","04",4,"invalid","low",43,0,1,0.4856581432241,0,0
"002","inside","04",2,"invalid","high",23,1,1,0.656282560310956,1,1
"002","inside","04",3,"valid","low",67,1,1,0.515411902378219,1,1
"002","inside","04",1,"valid","high",26,1,1,0.477683997471104,1,0
"002","inside","04",3,"valid","low",56,1,1,0.562978340153677,1,1
"002","inside","04",4,"invalid","low",64,1,1,0.596291726523759,1,1
"002","inside","04",3,"valid","low",62,1,1,0.44187639837719,1,0
"002","inside","04",3,"valid","low",40,0,1,0.485126439647956,0,0
"002","inside","04",4,"invalid","low",65,1,1,0.635658622082246,1,0
"002","inside","04",1,"valid","high",19,1,1,0.609646483787401,1,0
"002","inside","04",2,"invalid","high",5,0,0,0.434529279722483,1,0
"002","inside","04",1,"valid","high",28,1,1,0.467671009758305,1,0
"002","inside","04",1,"valid","high",8,0,0,0.547348514251553,1,1
"002","inside","04",4,"invalid","low",62,1,1,0.483292331536177,1,0
"002","inside","04",2,"invalid","high",36,1,1,0.574897318276726,1,1
"002","inside","04",4,"invalid","low",70,1,1,0.763365900961617,1,0
"002","inside","04",2,"invalid","high",10,0,0,0.602476656832096,1,1
"002","inside","04",1,"valid","high",33,1,1,0.635072342717649,1,1
"002","inside","04",4,"invalid","low",46,0,1,0.617703560703376,0,1
"002","inside","04",3,"valid","low",43,0,0,0.786482143505509,1,1
"002","inside","04",4,"invalid","low",39,0,0,0.56228922627497,1,0
"002","inside","04",1,"valid","high",16,0,0,0.638522726447718,1,0
"002","inside","05",1,"valid","high",2,0,0,0.632475452076051,1,0
"002","inside","05",3,"valid","low",62,1,1,0.653757711198068,1,1
"002","inside","05",3,"valid","low",49,0,0,0.589694126669201,1,1
"002","inside","05",2,"invalid","high",13,0,0,0.589385881292401,1,0
"002","inside","05",2,"invalid","high",33,1,1,0.597968578586915,1,1
"002","inside","05",2,"invalid","high",6,0,0,0.485809816593701,1,0
"002","inside","05",1,"valid","high",24,1,1,0.563847833137515,1,1
"002","inside","05",4,"invalid","low",69,1,0,0.61289325822645,0,1
"002","inside","05",4,"invalid","low",46,0,0,0.651561182335172,1,1
"002","inside","05",4,"invalid","low",58,1,1,0.563320506020773,1,1
"002","inside","05",1,"valid","high",1,0,0,0.579697290762851,1,0
"002","inside","05",4,"invalid","low",43,0,0,0.627060193592115,1,0
"002","inside","05",4,"invalid","low",54,0,0,0.530694367561864,1,0
"002","inside","05",3,"valid","low",64,1,0,0.524705154750791,0,0
"002","inside","05",4,"invalid","low",40,0,1,0.53878635517458,0,1
"002","inside","05",4,"invalid","low",60,1,1,0.635758923856429,1,0
"002","inside","05",2,"invalid","high",14,0,1,0.640702677625541,0,0
"002","inside","05",1,"valid","high",12,0,0,0.584936185700826,1,1
"002","inside","05",4,"invalid","low",62,1,1,0.540717359489008,1,0
"002","inside","05",1,"valid","high",10,0,0,0.586968765622714,1,0
"002","inside","05",1,"valid","high",9,0,0,0.554880617656636,1,1
"002","inside","05",1,"valid","high",7,0,0,0.570086821739551,1,1
"002","inside","05",2,"invalid","high",3,0,0,0.514617575502143,1,1
"002","inside","05",3,"valid","low",44,0,1,0.983288228166202,0,0
"002","inside","05",3,"valid","low",48,0,0,0.560116455043953,1,1
"002","inside","05",1,"valid","high",14,0,0,0.544265887790516,1,1
"002","inside","05",3,"valid","low",46,0,0,0.562498667333784,1,1
"002","inside","05",4,"invalid","low",52,0,0,0.543812313622766,1,1
"002","inside","05",4,"invalid","low",59,1,0,0.568524271321621,0,0
"002","inside","05",1,"valid","high",34,1,1,0.438692825614453,1,1
"002","inside","05",3,"valid","low",55,1,1,0.481260527856193,1,0
"002","inside","05",2,"invalid","high",9,0,0,0.520456341359022,1,0
"002","inside","05",4,"invalid","low",70,1,1,0.72791777922248,1,1
"002","inside","05",3,"valid","low",72,1,1,0.597437977321533,1,1
"002","inside","05",1,"valid","high",29,1,1,0.408647497994934,1,1
"002","inside","05",3,"valid","low",43,0,0,0.663193058018805,1,1
"002","inside","05",2,"invalid","high",12,0,0,0.694103482551327,1,1
"002","inside","05",1,"valid","high",13,0,1,0.483914887631727,0,0
"002","inside","05",2,"invalid","high",10,0,0,0.631333495782201,1,1
"002","inside","05",1,"valid","high",8,0,0,0.557264399700216,1,0
"002","inside","05",3,"valid","low",56,1,1,0.549921517887014,1,0
"002","inside","05",1,"valid","high",32,1,1,0.631038187772901,1,1
"002","inside","05",3,"valid","low",57,1,1,0.646316428115824,1,1
"002","inside","05",2,"invalid","high",26,1,1,0.627411087207292,1,1
"002","inside","05",2,"invalid","high",36,1,1,0.485688426617344,1,1
"002","inside","05",4,"invalid","low",48,0,0,0.717255997143184,1,0
"002","inside","05",3,"valid","low",47,0,0,0.619352124714169,1,0
"002","inside","05",4,"invalid","low",41,0,0,0.569634284903259,1,0
"002","inside","05",2,"invalid","high",15,0,0,0.644379634475627,1,1
"002","inside","05",1,"valid","high",20,1,1,0.587795859163634,1,0
"002","inside","05",3,"valid","low",42,0,0,0.758816943268357,1,0
"002","inside","05",2,"invalid","high",17,0,0,0.619332818180737,1,1
"002","inside","05",1,"valid","high",21,1,1,0.466596864884195,1,0
"002","inside","05",4,"invalid","low",56,1,1,0.692594856079268,1,1
"002","inside","05",4,"invalid","low",68,1,1,0.632485938954233,1,1
"002","inside","05",3,"valid","low",59,1,1,0.702221407246725,1,0
"002","inside","05",4,"invalid","low",38,0,0,0.908124521581158,1,0
"002","inside","05",3,"valid","low",66,1,1,0.897083863706939,1,0
"002","inside","05",3,"valid","low",39,0,0,0.626806608594961,1,1
"002","inside","05",2,"invalid","high",24,1,1,0.53138326249973,1,0
"002","inside","05",1,"valid","high",26,1,1,0.481620890922386,1,0
"002","inside","05",2,"invalid","high",28,1,1,0.560098929886408,1,0
"002","inside","05",3,"valid","low",63,1,1,0.666973824661,1,0
"002","inside","05",1,"valid","high",36,1,0,0.683039293596266,0,1
"002","inside","05",1,"valid","high",28,1,1,0.533567221919839,1,0
"002","inside","05",3,"valid","low",51,0,0,0.544382975946064,1,1
"002","inside","05",2,"invalid","high",22,1,1,0.766379215328016,1,0
"002","inside","05",4,"invalid","low",65,1,1,0.625389936952161,1,0
"002","inside","05",2,"invalid","high",30,1,1,0.472870664664697,1,0
"002","inside","05",2,"invalid","high",27,1,1,0.440050652136961,1,1
"002","inside","05",4,"invalid","low",37,0,0,0.587838313634165,1,1
"002","inside","05",2,"invalid","high",29,1,1,0.566051731324478,1,0
"003","inside","01",2,"invalid","high",14,0,0,1.42442972717436,1,1
"003","inside","01",1,"valid","high",3,0,0,0.815860933654221,1,0
"003","inside","01",4,"invalid","low",59,1,1,0.693550892880012,1,1
"003","inside","01",1,"valid","high",4,0,0,0.911488345573162,1,1
"003","inside","01",2,"invalid","high",11,0,0,0.911287565821112,1,0
"003","inside","01",1,"valid","high",20,1,1,0.485324675176344,1,0
"003","inside","01",4,"invalid","low",40,0,0,1.1182065883786,1,1
"003","inside","01",2,"invalid","high",20,1,1,0.582718517944159,1,1
"003","inside","01",1,"valid","high",23,1,1,0.543126269804816,1,0
"003","inside","01",1,"valid","high",33,1,1,0.578422229669741,1,1
"003","inside","01",3,"valid","low",57,1,1,0.648368665903945,1,0
"003","inside","01",3,"valid","low",62,1,1,0.614435760887318,1,0
"003","inside","01",4,"invalid","low",57,1,1,0.908023410421265,1,0
"003","inside","01",4,"invalid","low",37,0,0,0.860222602861541,1,0
"003","inside","01",2,"invalid","high",27,1,1,0.54183401229966,1,0
"003","inside","01",4,"invalid","low",51,0,0,0.542618726053661,1,0
"003","inside","01",3,"valid","low",45,0,0,0.665973366662001,1,0
"003","inside","01",1,"valid","high",14,0,0,0.587589935224969,1,1
"003","inside","01",4,"invalid","low",49,0,0,0.540957251782856,1,0
"003","inside","01",3,"valid","low",71,1,1,0.660046487164436,1,1
"003","inside","01",1,"valid","high",2,0,0,0.469045433736937,1,1
"003","inside","01",3,"valid","low",44,0,0,0.845885386670489,1,1
"003","inside","01",2,"invalid","high",29,1,1,0.642931651090294,1,1
"003","inside","01",4,"invalid","low",66,1,0,0.89948016490689,0,1
"003","inside","01",3,"valid","low",43,0,0,0.719908376775493,1,0
"003","inside","01",2,"invalid","high",17,0,0,0.883039644721066,1,1
"003","inside","01",3,"valid","low",47,0,1,0.720141395358041,0,1
"003","inside","01",1,"valid","high",24,1,1,0.561735813281302,1,0
"003","inside","01",4,"invalid","low",44,0,1,0.776604100723489,0,1
"003","inside","01",3,"valid","low",63,1,1,0.786336526004561,1,1
