,subj_idx,status,runid,condition,cue,coherence,image_index,stim,response,rt,accuracy,stimulus_side,cond,Sn_vals,med_dists,Outliers
259,1,outside,2,2,invalid,high,14,0,0,0.6425653843525649,1,1,invalid_high,0.090001,0.2070402756617109,False
260,1,outside,2,3,valid,low,72,1,1,0.6842178943497861,1,0,valid_low,0.090001,0.2483144504494711,False
261,1,outside,2,4,invalid,low,38,0,0,0.555293993542364,1,0,invalid_low,0.090001,0.12673012184313898,False
262,1,outside,2,3,valid,low,44,0,0,0.521558441816524,1,0,valid_low,0.090001,0.10618905440423998,False
263,1,outside,2,2,invalid,high,34,1,1,0.364253974137682,1,0,invalid_high,0.090001,0.08122341379748904,False
264,1,outside,2,1,valid,high,3,0,0,0.28687666519545,1,1,valid_high,0.090001,0.14976399609258795,False
265,1,outside,2,3,valid,low,41,0,0,0.388611846221465,1,1,valid_low,0.090001,0.06945332479153898,False
266,1,outside,2,3,valid,low,60,1,1,0.44499436113255797,1,0,valid_low,0.090001,0.07384137034387095,False
267,1,outside,2,2,invalid,high,3,0,0,0.3894009167979679,1,0,invalid_high,0.090001,0.06999103603266188,False
268,1,outside,2,4,invalid,low,59,1,1,0.43760334624857894,1,0,invalid_low,0.090001,0.07334937211089693,False
269,1,outside,2,1,valid,high,24,1,1,0.344491027946788,1,0,valid_high,0.090001,0.09348260012120596,False
270,1,outside,2,3,valid,low,52,0,0,0.43552510869085403,1,0,valid_low,0.090001,0.07325436349674408,False
271,1,outside,2,2,invalid,high,24,1,1,0.342943107534666,1,0,invalid_high,0.090001,0.09503052053332794,False
272,1,outside,2,1,valid,high,9,0,0,0.38716441033102506,1,0,valid_high,0.090001,0.06933268813372806,False
273,1,outside,2,3,valid,low,65,1,1,0.46244483228292704,1,0,valid_low,0.090001,0.083267029487616,False
274,1,outside,2,1,valid,high,18,0,0,0.335106603555687,1,0,valid_high,0.090001,0.10286702451230695,False
275,1,outside,2,1,valid,high,26,1,1,0.268191915511125,1,1,valid_high,0.090001,0.168448745776913,False
276,1,outside,2,3,valid,low,66,1,1,0.40164204084067,1,1,valid_low,0.090001,0.06659370183297203,False
277,1,outside,2,4,invalid,low,51,0,0,0.346516588815575,1,0,invalid_low,0.090001,0.09206909694694398,False
278,1,outside,2,4,invalid,low,63,1,1,0.41820837557497703,1,1,invalid_low,0.090001,0.06802981769942595,False
279,1,outside,2,4,invalid,low,45,0,0,0.4328137581869671,1,1,invalid_low,0.090001,0.07173176013930105,False
280,1,outside,2,1,valid,high,5,0,0,0.41014480926969604,1,1,valid_high,0.090001,0.06641302425123308,False
281,1,outside,2,3,valid,low,49,0,0,0.488449673772266,1,1,valid_low,0.090001,0.09063211031389007,False
282,1,outside,2,2,invalid,high,36,1,1,0.342021408536311,1,1,invalid_high,0.090001,0.09595221953168293,False
283,1,outside,2,2,invalid,high,26,1,1,0.41130903051998796,1,1,invalid_high,0.090001,0.06722879267726906,False
284,1,outside,2,2,invalid,high,17,0,0,0.40126495954064006,1,0,invalid_high,0.090001,0.06697078313300198,False
285,1,outside,2,3,valid,low,58,1,1,0.60263374985152,1,0,valid_low,0.090001,0.16981999166455286,False
286,1,outside,2,4,invalid,low,57,1,1,0.547393196788107,1,0,invalid_low,0.090001,0.12013238460713194,False
287,1,outside,2,2,invalid,high,33,1,1,0.3876429389783879,1,1,invalid_high,0.090001,0.06978086915296416,False
288,2,inside,1,2,invalid,high,21,1,1,0.6990090315706821,1,0,invalid_high,0.089582,0.11204026594796801,False
289,2,inside,1,1,valid,high,32,1,1,0.6051095604807409,1,0,valid_high,0.089582,0.06741997798894794,False
290,2,inside,1,1,valid,high,7,0,0,0.61938452784463,1,1,valid_high,0.089582,0.06860926778020393,False
291,2,inside,1,2,invalid,high,2,0,0,0.6006876799377211,1,0,invalid_high,0.089582,0.06678220058182693,False
292,2,inside,1,4,invalid,low,66,1,1,0.6900365785052429,1,1,invalid_low,0.089582,0.10564582462549788,False
293,2,inside,1,3,valid,low,64,1,1,0.7145515797053009,1,0,valid_low,0.089582,0.12284266433670188,False
294,2,inside,1,1,valid,high,8,0,0,0.677770722326613,1,1,valid_high,0.089582,0.09547433952099005,False
295,2,inside,1,2,invalid,high,12,0,0,0.7617098007879409,1,0,invalid_high,0.089582,0.1636102535958629,False
296,2,inside,1,3,valid,low,38,0,0,0.7439092988063291,1,0,valid_low,0.089582,0.14761757228257,False
297,2,inside,1,1,valid,high,22,1,1,0.584390753879745,1,1,valid_high,0.089582,0.06977317837760211,False
298,2,inside,1,4,invalid,low,43,0,1,0.836853666368143,0,0,invalid_low,0.089582,0.23187265122379597,False
299,2,inside,1,1,valid,high,25,1,1,0.624684877914603,1,1,valid_high,0.089582,0.06893018650890803,False
300,2,inside,1,2,invalid,high,27,1,1,0.561187512220272,1,0,invalid_high,0.089582,0.076947299544259,False
301,2,inside,1,2,invalid,high,34,1,1,0.674137292402065,1,1,invalid_high,0.089582,0.09312843615907707,False
302,2,inside,1,1,valid,high,34,1,1,0.56030141959809,1,1,valid_high,0.089582,0.07638653196636291,False
303,2,inside,1,4,invalid,low,70,1,1,0.7044301344081422,1,1,invalid_low,0.089582,0.11659910082369218,False
304,2,inside,1,2,invalid,high,22,1,1,0.535516547537497,1,1,invalid_high,0.089582,0.08962830356568996,False
305,2,inside,1,3,valid,low,58,1,1,0.58783103358445,1,0,valid_low,0.089582,0.06881122038618104,False
306,2,inside,1,2,invalid,high,1,0,0,0.6150428191754139,1,1,invalid_high,0.089582,0.06908807244917592,False
307,2,inside,1,4,invalid,low,62,1,1,0.5822963828056229,1,0,invalid_low,0.089582,0.07030297091142812,False
308,2,inside,1,3,valid,low,65,1,1,0.48815948613480503,1,0,valid_low,0.089582,0.12473377209164488,False
309,2,inside,1,1,valid,high,2,0,0,0.652599353717051,1,0,valid_high,0.089582,0.08292107444549401,False
310,2,inside,1,3,valid,low,46,0,0,0.6785638453253001,1,0,valid_low,0.089582,0.09626746251967722,False
311,2,inside,1,2,invalid,high,17,0,0,0.604981015144347,1,1,invalid_high,0.089582,0.06754852332534189,False
312,2,inside,1,4,invalid,low,46,0,0,0.6636643862360639,1,1,invalid_low,0.089582,0.08720028801724289,False
313,2,inside,1,4,invalid,low,45,0,0,0.6140934926795579,1,1,invalid_low,0.089582,0.06900980898376496,False
314,2,inside,1,4,invalid,low,71,1,0,0.7101023392634721,0,1,invalid_low,0.089582,0.12071645797107111,False
315,2,inside,1,3,valid,low,42,0,1,0.5619666578856479,0,0,valid_low,0.089582,0.07706356696706895,False
316,2,inside,1,3,valid,low,56,1,1,0.6224388662533901,1,1,valid_low,0.089582,0.06759771225185285,False
317,2,inside,1,1,valid,high,10,0,1,0.597459321637018,0,1,valid_high,0.089582,0.06686538288198607,False
318,2,inside,1,1,valid,high,11,0,0,0.531206848902116,1,1,valid_high,0.089582,0.09086237157760002,False
319,2,inside,1,3,valid,low,49,0,0,0.540257746907628,1,1,valid_low,0.089582,0.08533452052688506,False
320,2,inside,1,4,invalid,low,51,0,0,0.629207858719269,1,0,invalid_low,0.089582,0.06933175274991799,False
321,2,inside,1,4,invalid,low,64,1,1,0.8532142120791381,1,0,invalid_low,0.089582,0.24810465159839712,False
322,2,inside,1,1,valid,high,1,0,0,0.610333858730996,1,0,valid_high,0.089582,0.06965680177711397,False
323,2,inside,1,1,valid,high,18,0,0,0.5710407831497829,1,0,valid_high,0.089582,0.07670018557246289,False
324,2,inside,1,2,invalid,high,6,0,1,0.667469880519548,0,1,invalid_high,0.089582,0.089535109733334,False
326,2,inside,1,4,invalid,low,63,1,1,0.6817283304941381,1,1,invalid_low,0.089582,0.09867770909033802,False
327,2,inside,1,1,valid,high,33,1,1,0.618776528629041,1,0,valid_high,0.089582,0.06885501074202693,False
328,2,inside,1,3,valid,low,61,1,1,0.538376899773539,1,0,valid_low,0.089582,0.08721536766097404,False
329,2,inside,1,4,invalid,low,41,0,0,0.7701461764515899,1,1,invalid_low,0.089582,0.16914186175131385,False
331,2,inside,1,3,valid,low,47,0,0,0.594483144834157,1,1,valid_low,0.089582,0.06918124140190696,False
332,2,inside,1,2,invalid,high,4,0,0,0.783311381371391,1,0,invalid_high,0.089582,0.18230706667111496,False
333,2,inside,1,1,valid,high,21,1,1,0.575706896319616,1,1,valid_high,0.089582,0.07442644842899393,False
334,2,inside,1,1,valid,high,27,1,1,0.6326752474784599,1,0,valid_high,0.089582,0.07038602120349002,False
335,2,inside,1,2,invalid,high,10,0,0,0.6475219967451271,1,1,invalid_high,0.089582,0.07886147503541008,False
336,2,inside,1,1,valid,high,23,1,1,0.424355751567418,1,0,valid_high,0.089582,0.1885375066590319,False
337,2,inside,1,3,valid,low,55,1,1,0.612160209397985,1,1,valid_low,0.089582,0.06945922065540289,False
338,2,inside,1,2,invalid,high,29,1,1,0.450282406057795,1,0,invalid_high,0.089582,0.1626108521686549,False
339,2,inside,1,1,valid,high,5,0,1,0.7394066519144641,0,0,valid_high,0.089582,0.1449235070803071,False
340,2,inside,1,4,invalid,low,57,1,1,0.503160645521916,1,0,invalid_low,0.089582,0.10973261270453394,False
341,2,inside,1,3,valid,low,59,1,1,0.5019617124157779,1,0,valid_low,0.089582,0.110931545810672,False
342,2,inside,1,3,valid,low,60,1,1,0.600672167682319,1,1,valid_low,0.089582,0.06679771283722902,False
343,2,inside,1,4,invalid,low,61,1,1,0.5810088562429879,1,0,invalid_low,0.089582,0.07140279909617597,False
344,2,inside,1,1,valid,high,9,0,1,0.545954746726238,0,0,valid_high,0.089582,0.0808794383658551,False
346,2,inside,1,2,invalid,high,24,1,1,0.539415536842171,1,0,invalid_high,0.089582,0.08617673059234199,False
347,2,inside,1,3,valid,low,54,0,0,0.639199246295902,1,0,valid_low,0.089582,0.07350641482708009,False
348,2,inside,1,2,invalid,high,26,1,1,0.7084467715120579,1,1,invalid_high,0.089582,0.11906089021965693,False
349,2,inside,1,2,invalid,high,28,1,1,0.480354422121081,1,0,invalid_high,0.089582,0.13253883610536893,False
350,2,inside,1,3,valid,low,44,0,0,0.682638740392008,1,1,valid_low,0.089582,0.09958811898820796,False
351,2,inside,1,2,invalid,high,36,1,1,0.4818577814462511,1,0,invalid_high,0.089582,0.13103547678019883,False
352,2,inside,1,4,invalid,low,59,1,1,0.568507957652173,1,1,invalid_low,0.089582,0.07780847046365091,False
354,2,inside,1,4,invalid,low,54,0,0,0.625144851103187,1,1,invalid_low,0.089582,0.0684702133203241,False
355,2,inside,1,2,invalid,high,7,0,0,0.5363495697300779,1,1,invalid_high,0.089582,0.0887952813731091,False
356,2,inside,1,4,invalid,low,47,0,0,0.6565754350995121,1,0,invalid_low,0.089582,0.08316965835979295,False
357,2,inside,1,4,invalid,low,40,0,0,0.693289764551537,1,0,invalid_low,0.089582,0.10889901067179197,False
358,2,inside,2,2,invalid,high,4,0,0,0.7018236054277621,1,1,invalid_high,0.089582,0.11399257184331213,False
359,2,inside,2,4,invalid,low,53,0,0,0.499149720763398,1,1,invalid_low,0.089582,0.11374353746305194,False
360,2,inside,2,2,invalid,high,27,1,1,0.449779764434425,1,0,invalid_high,0.089582,0.1631134937920249,False
361,2,inside,2,3,valid,low,37,0,0,0.569678279271557,1,1,valid_low,0.089582,0.07710116729003802,False
362,2,inside,2,3,valid,low,59,1,1,0.611009930747059,1,0,valid_low,0.089582,0.070292571258051,False
363,2,inside,2,3,valid,low,49,0,1,0.6752350778290289,0,1,valid_low,0.089582,0.09422622158604099,False
364,2,inside,2,4,invalid,low,57,1,1,0.698539611469187,1,1,invalid_low,0.089582,0.11157084584647292,False
365,2,inside,2,2,invalid,high,34,1,1,0.8088664846068241,1,0,invalid_high,0.089582,0.2050438936794312,False
366,2,inside,2,3,valid,low,58,1,1,0.609994245212874,1,0,valid_low,0.089582,0.06931718825899202,False
367,2,inside,2,1,valid,high,5,0,0,0.6816194300533879,1,1,valid_high,0.089582,0.09856880864958784,False
368,2,inside,2,1,valid,high,25,1,1,0.7397450934593051,1,0,valid_high,0.089582,0.14526194862514807,False
370,2,inside,2,1,valid,high,15,0,0,0.6725295384696889,1,0,valid_high,0.089582,0.09159184038458101,False
371,2,inside,2,1,valid,high,30,1,1,0.6849250619061421,1,1,valid_high,0.089582,0.10128666338869108,False
372,2,inside,2,2,invalid,high,6,0,0,0.7905816347915791,1,0,invalid_high,0.089582,0.18882876661791703,False
373,2,inside,2,1,valid,high,7,0,0,0.6268341850920931,1,0,valid_high,0.089582,0.06894102433511706,False
376,2,inside,2,4,invalid,low,52,0,0,0.6144259157140369,1,1,invalid_low,0.089582,0.06934223201824397,False
378,2,inside,2,2,invalid,high,2,0,0,0.687993795624834,1,1,invalid_high,0.089582,0.10360304174508894,False
379,2,inside,2,4,invalid,low,71,1,1,0.7096519198235001,1,0,invalid_low,0.089582,0.12026603853109907,False
380,2,inside,2,2,invalid,high,36,1,1,0.6298960344918211,1,0,invalid_high,0.089582,0.06959461489373109,False
381,2,inside,2,2,invalid,high,11,0,0,0.5813921556230071,1,1,invalid_high,0.089582,0.07120719809404397,False
382,2,inside,2,3,valid,low,67,1,1,0.509374451039776,1,0,valid_low,0.089582,0.10399090901114505,False
383,2,inside,2,1,valid,high,14,0,0,0.5924762654910861,1,0,valid_high,0.089582,0.07071679252771901,False
384,2,inside,2,2,invalid,high,19,1,1,0.6846500881028988,1,1,invalid_high,0.089582,0.10101168958544782,False
385,2,inside,2,4,invalid,low,67,1,1,0.622069220479716,1,0,invalid_low,0.089582,0.06796735802552689,False
386,2,inside,2,2,invalid,high,10,0,0,0.709348093348126,1,0,invalid_high,0.089582,0.11996221205572499,False
387,2,inside,2,1,valid,high,36,1,1,0.48730252249401895,1,0,valid_high,0.089582,0.12559073573243096,False
388,2,inside,2,2,invalid,high,26,1,1,0.652349257125707,1,1,invalid_high,0.089582,0.08267097785415001,False
389,2,inside,2,1,valid,high,4,0,0,0.6316362773161469,1,0,valid_high,0.089582,0.07018732811161521,False
390,2,inside,2,2,invalid,high,23,1,1,0.48490309091857897,1,0,invalid_high,0.089582,0.12799016730787094,False
391,2,inside,2,4,invalid,low,55,1,1,0.57403200710678,1,1,invalid_low,0.089582,0.07488228634338207,False
392,2,inside,2,3,valid,low,62,1,1,0.5260398432881169,1,1,valid_low,0.089582,0.09329297489262012,False
393,2,inside,2,3,valid,low,64,1,1,0.517393282813146,1,0,valid_low,0.089582,0.09849417730652099,False
394,2,inside,2,2,invalid,high,21,1,1,0.5809376980851079,1,1,invalid_high,0.089582,0.07141155904059915,False
395,2,inside,2,4,invalid,low,45,0,1,0.81179200663837,0,0,invalid_low,0.089582,0.20796941571097716,False
396,2,inside,2,2,invalid,high,31,1,1,0.47565241770712396,1,0,invalid_high,0.089582,0.13724084051932595,False
397,2,inside,2,4,invalid,low,37,0,0,0.7380336637922941,1,0,invalid_low,0.089582,0.14355051895813709,False
398,2,inside,2,4,invalid,low,68,1,1,0.458309502818565,1,0,invalid_low,0.089582,0.15458375540788494,False
399,2,inside,2,2,invalid,high,14,0,0,0.7458792469396941,1,0,invalid_high,0.089582,0.14844126961816118,False
400,2,inside,2,2,invalid,high,15,0,0,0.49080742230262303,1,0,invalid_high,0.089582,0.12208583592382688,False
401,2,inside,2,4,invalid,low,49,0,0,0.656642253970631,1,0,invalid_low,0.089582,0.08310283948867403,False
402,2,inside,2,1,valid,high,23,1,1,0.7386893372088249,1,1,valid_high,0.089582,0.14420619237466792,False
403,2,inside,2,1,valid,high,33,1,1,0.633820841455645,1,1,valid_high,0.089582,0.07132217412186104,False
404,2,inside,2,1,valid,high,22,1,1,0.672555925431425,1,1,valid_high,0.089582,0.09161822734631708,False
405,2,inside,2,2,invalid,high,16,0,0,0.555383308746286,1,1,invalid_high,0.089582,0.077092143329765,False
406,2,inside,2,1,valid,high,21,1,1,0.46433299965451597,1,0,valid_high,0.089582,0.14856025857193395,False
407,2,inside,2,3,valid,low,40,0,0,0.632295180098708,1,0,valid_low,0.089582,0.07000595382373809,False
408,2,inside,2,1,valid,high,6,0,0,0.8260060439752119,1,0,valid_high,0.089582,0.22107318071903093,False
409,2,inside,2,3,valid,low,41,0,1,0.4224991298010539,0,1,valid_low,0.089582,0.190394128425396,False
410,2,inside,2,3,valid,low,55,1,1,0.535658744138573,1,1,valid_low,0.089582,0.08948610696461401,False
411,2,inside,2,3,valid,low,43,0,1,0.5703624248492359,0,0,valid_low,0.089582,0.07715957189589118,False
412,2,inside,2,2,invalid,high,1,0,0,0.632066890289934,1,1,invalid_high,0.089582,0.07010023240428609,False
413,2,inside,2,3,valid,low,48,0,0,0.751307803984218,1,0,valid_low,0.089582,0.15384848234720006,False
414,2,inside,2,3,valid,low,68,1,0,0.639913406274218,0,1,valid_low,0.089582,0.07386167494973994,False
415,2,inside,2,4,invalid,low,46,0,0,0.598099547192078,1,1,invalid_low,0.089582,0.06689269828996203,False
416,2,inside,2,1,valid,high,10,0,0,0.551268240810714,1,1,valid_high,0.089582,0.07793961790855497,False
417,2,inside,2,4,invalid,low,65,1,1,0.65013334474861,1,0,invalid_low,0.089582,0.08049905984535088,False
418,2,inside,2,4,invalid,low,39,0,0,0.568660521709717,1,1,invalid_low,0.089582,0.077853099407094,False
419,2,inside,2,3,valid,low,52,0,0,0.699383575689581,1,0,valid_low,0.089582,0.11240843094878905,False
420,2,inside,2,4,invalid,low,51,0,0,0.7771338953186842,1,1,invalid_low,0.089582,0.1761295806184081,False
421,2,inside,2,4,invalid,low,59,1,1,0.8143233197520201,1,0,invalid_low,0.089582,0.21050072882462723,False
422,2,inside,2,1,valid,high,9,0,0,0.7179699258881559,1,1,valid_high,0.089582,0.12626101051955685,False
423,2,inside,2,3,valid,low,54,0,0,0.575780323492836,1,0,valid_low,0.089582,0.07435302125577392,False
425,2,inside,2,3,valid,low,72,1,0,0.667971738290589,0,1,valid_low,0.089582,0.09003696750437495,False
426,2,inside,2,3,valid,low,46,0,0,0.49301567675320296,1,1,valid_low,0.089582,0.11987758147324695,False
427,2,inside,2,4,invalid,low,72,1,1,0.6812059789958771,1,1,invalid_low,0.089582,0.09815535759207705,False
429,2,inside,2,1,valid,high,3,0,0,0.6936150644235111,1,1,valid_high,0.089582,0.10922431054376602,False
431,2,inside,3,2,invalid,high,7,0,0,0.555626946898201,1,1,invalid_high,0.089582,0.07684850517785002,False
432,2,inside,3,3,valid,low,45,0,1,0.6997315984967829,0,1,valid_low,0.089582,0.11206040814158713,False
433,2,inside,3,1,valid,high,25,1,1,0.68467924196375,1,0,valid_high,0.089582,0.10104084344629893,False
434,2,inside,3,4,invalid,low,49,0,0,0.6820618731085228,1,1,invalid_low,0.089582,0.0990112517047228,False
435,2,inside,3,2,invalid,high,34,1,1,0.640371784829995,1,1,invalid_high,0.089582,0.0741797948753059,False
436,2,inside,3,2,invalid,high,32,1,1,0.545083683695793,1,0,invalid_high,0.089582,0.0817229248991681,False
438,2,inside,3,3,valid,low,72,1,0,0.6965157294393979,0,1,valid_low,0.089582,0.11212497555965284,False
439,2,inside,3,3,valid,low,70,1,1,0.6484076143142371,1,0,valid_low,0.089582,0.07951016490824281,False
440,2,inside,3,3,valid,low,52,0,0,0.6741210536638389,1,1,valid_low,0.089582,0.09311219742085097,False
441,2,inside,3,4,invalid,low,66,1,1,0.8087239098367719,1,1,invalid_low,0.089582,0.20490131890937902,False
446,2,inside,3,3,valid,low,38,0,0,0.7185635022801758,1,0,valid_low,0.089582,0.1268545869115768,False
447,2,inside,3,3,valid,low,37,0,0,0.527656680892051,1,0,valid_low,0.089582,0.09169544382211803,False
448,2,inside,3,4,invalid,low,53,0,0,0.64509013481802,1,0,invalid_low,0.089582,0.07656586349639904,False
449,2,inside,3,2,invalid,high,18,0,0,0.8626183201326971,1,1,invalid_high,0.089582,0.25729523102882,False
450,2,inside,3,3,valid,low,63,1,1,0.677335011678679,1,0,valid_low,0.089582,0.09503862887305614,False
451,2,inside,3,4,invalid,low,52,0,0,0.750667436469485,1,1,invalid_low,0.089582,0.153208114832467,False
452,2,inside,3,4,invalid,low,41,0,0,0.583638398517451,1,0,invalid_low,0.089582,0.07011931268061689,False
453,2,inside,3,2,invalid,high,10,0,0,0.7509284654292969,1,0,invalid_high,0.089582,0.15346914379227894,False
454,2,inside,3,3,valid,low,65,1,1,0.601871394367663,1,0,valid_low,0.089582,0.066105683074966,False
455,2,inside,3,2,invalid,high,33,1,1,0.739989634592803,1,0,invalid_high,0.089582,0.145506489758646,False
456,2,inside,3,4,invalid,low,37,0,1,0.6053230891038771,0,0,invalid_low,0.089582,0.06720644936581177,False
457,2,inside,3,1,valid,high,2,0,0,0.724768074849635,1,0,valid_high,0.089582,0.1322918093585489,False
458,2,inside,3,1,valid,high,15,0,0,0.49434059757732,1,1,valid_high,0.089582,0.11855266064912989,False
